         959   281.257904       6.43796730    
         960   279.183777       6.40285444    
         961   277.127319       6.36796761    
         962   275.088348       6.33330584    
         963   273.067017       6.29887152    
         964   271.062927       6.26466084    
         965   269.075897       6.23066950    
         966   267.105896       6.19689751    
         967   265.152802       6.16334486    
         968   263.216248       6.13000727    
         969   261.296631       6.09688902    
         970   259.393250       6.06398249    
         971   257.506165       6.03128767    
         972   255.635056       5.99879980    
         973   253.780243       5.96652555    
         974   251.941223       5.93445730    
         975   250.117783       5.90259266    
         976   248.310028       5.87093353    
         977   246.517853       5.83947849    
         978   244.740982       5.80822420    
         979   242.979401       5.77717161    
         980   241.232620       5.74631262    
         981   239.500946       5.71565390    
         982   237.784271       5.68519306    
         983   236.082047       5.65492296    
         984   234.394333       5.62484407    
         985   232.721313       5.59496069    
         986   231.062317       5.56526375    
         987   229.417770       5.53575993    
         988   227.787155       5.50643969    
         989   226.170517       5.47730637    
         990   224.567688       5.44835758    
         991   222.978485       5.41959143    
         992   221.402863       5.39100742    
         993   219.840836       5.36260509    
         994   218.292038       5.33438063    
         995   216.756577       5.30633593    
         996   215.234146       5.27846718    
         997   213.724823       5.25077629    
         998   212.228317       5.22325659    
         999   210.744522       5.19591093    
        1000   209.273621       5.16873980    
        1001   207.814941       5.14173412    
        1002   206.368927       5.11490107    
        1003   204.935181       5.08823633    
        1004   203.513702       5.06173754    
        1005   202.104370       5.03540659    
        1006   200.706848       5.00923634    
        1007   199.321411       4.98323345    
        1008   197.947830       4.95739317    
        1009   196.585846       4.93171215    
        1010   195.235428       4.90619087    
        1011   193.896439       4.88082695    
        1012   192.569092       4.85562611    
        1013   191.252914       4.83057833    
        1014   189.947830       4.80568552    
        1015   188.653961       4.78095007    
        1016   187.371033       4.75636673    
        1017   186.099060       4.73193693    
        1018   184.837891       4.70765686    
        1019   183.587311       4.68352699    
        1020   182.347488       4.65954733    
        1021   181.118042       4.63571453    
        1022   179.899078       4.61202955    
        1023   178.690475       4.58849096    
        1024   177.492142       4.56509781    
        1025   176.303940       4.54184818    
        1026   175.125778       4.51874256    
        1027   173.957581       4.49577904    
        1028   172.799271       4.47295523    
        1029   171.650757       4.45027161    
        1030   170.511978       4.42772865    
        1031   169.382797       4.40532351    
        1032   168.263138       4.38305426    
        1033   167.152985       4.36092329    
        1034   166.052155       4.33892679    
        1035   164.960541       4.31706381    
        1036   163.878220       4.29533529    
        1037   162.805038       4.27373934    
        1038   161.740875       4.25227642    
        1039   160.685638       4.23094273    
        1040   159.639282       4.20973921    
        1041   158.601730       4.18866491    
        1042   157.572876       4.16771793    
        1043   156.552734       4.14689922    
        1044   155.541092       4.12620592    
        1045   154.537979       4.10563946    
        1046   153.543198       4.08519554    
        1047   152.556870       4.06487846    
        1048   151.578720       4.04468203    
        1049   150.608810       4.02460861    
        1050   149.646957       4.00465631    
        1051   148.693176       3.98482347    
        1052   147.747360       3.96511102    
        1053   146.809464       3.94551778    
        1054   145.879364       3.92604232    
        1055   144.957062       3.90668392    
        1056   144.042450       3.88744307    
        1057   143.135376       3.86831594    
        1058   142.235947       3.84930539    
        1059   141.343903       3.83040690    
        1060   140.459381       3.81162429    
        1061   139.582138       3.79295230    
        1062   138.712158       3.77439165    
        1063   137.849442       3.75594378    
        1064   136.993912       3.73760629    
        1065   136.145401       3.71937728    
        1066   135.303909       3.70125675    
